SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	GSLO	GSHI	CHARTR
2011	040868001152	04	0408680	01152	4197	4834	TUBA CITY UNIFIED DISTRICT	DZIL LIBEI ELEMENTARY SCHOOL	9282831001	P. O. BOX 67	TUBA CITY	AZ	86045	0067	CAMERON ARIZONA	TUBA CITY	AZ	86045	0067	1	1	43	35.875291	-111.412960	04005	COCONINO COUNTY	0401	KG	06	2
2011	040868001153	04	0408680	01153	4197	4835	TUBA CITY UNIFIED DISTRICT	GAP PRIMARY SCHOOL	9282831001	PO BOX 67	TUBA CITY	AZ	86045	0067	HWY 89 2 MILES EAST OF GAP TR	TUBA CITY	AZ	86045	0067	1	1	43	36.249479	-111.430761	04005	COCONINO COUNTY	0401	PK	04	2
2011	040868001822	04	0408680	01822	4197	78916	TUBA CITY UNIFIED DISTRICT	TUBA CITY ALTERNATIVE SCHOOL	9282831001	P.O. BOX 67	TUBA CITY	AZ	86045		EAST SPRUCE DR	TUBA CITY	AZ	86045		4	1	33	36.138790	-111.235830	04005	COCONINO COUNTY	0401	07	12	2
2011	040880000817	04	0408800	00817	4403	5750	TUCSON UNIFIED DISTRICT	ALICE VAIL MIDDLE SCHOOL	5202256060	5350 E. 16TH STREET	TUCSON	AZ	85711	4499	5350 EAST 16TH ST	TUCSON	AZ	85711	4499	1	1	11	32.213431	-110.877321	04019	PIMA COUNTY	0408	06	08	2
2011	040880000818	04	0408800	00818	4403	5714	TUCSON UNIFIED DISTRICT	ROGERS ELEMENTARY SCHOOL	5202256060	6000 E. 14TH STREET	TUCSON	AZ	85711		6000 EAST 14TH ST	TUCSON	AZ	85711		1	6	11	32.215617	-110.864887	04019	PIMA COUNTY	0408	PK	06	2
2011	040880000819	04	0408800	00819	4403	5693	TUCSON UNIFIED DISTRICT	ANNIE KELLOND ELEMENTARY SCHOOL	5202256060	6606 E. LEHIGH DRIVE	TUCSON	AZ	85710		6606 EAST LEHIGH DR	TUCSON	AZ	85710		1	1	11	32.214756	-110.850119	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000824	04	0408800	00824	4403	5663	TUCSON UNIFIED DISTRICT	BORMAN ELEMENTARY SCHOOL	5202256060	6630 LIGHTNING DRVE	TUCSON	AZ	85708		6630 LIGHTNING DRVE	TUCSON	AZ	85708		1	1	11	32.188464	-110.862514	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000827	04	0408800	00827	4403	5761	TUCSON UNIFIED DISTRICT	SABINO HIGH SCHOOL	5202256060	5000 NORTH BOWES ROAD	TUCSON	AZ	85749	9522	5000 NORTH BOWES RD	TUCSON	AZ	85749	9522	1	1	41	32.298586	-110.787314	04019	PIMA COUNTY	0408	09	12	2
2011	040880000828	04	0408800	00828	4403	5715	TUCSON UNIFIED DISTRICT	C E ROSE ELEMENTARY SCHOOL	5202256060	710 W. MICHIGAN DRIVE	TUCSON	AZ	85714		710 WEST MICHIGAN DR	TUCSON	AZ	85714		1	1	11	32.171467	-110.978836	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000830	04	0408800	00830	4403	5736	TUCSON UNIFIED DISTRICT	CARSON MIDDLE SCHOOL	5202256060	7777 E. STELLA RD.	TUCSON	AZ	85730		7777 EAST STELLA RD	TUCSON	AZ	85730		1	1	11	32.185493	-110.825998	04019	PIMA COUNTY	0408	06	08	2
2011	040880000833	04	0408800	00833	4403	5669	TUCSON UNIFIED DISTRICT	CORBETT ELEMENTARY SCHOOL	5202256060	5949 EAST 29TH ST.	TUCSON	AZ	85711		5949 EAST 29TH ST	TUCSON	AZ	85711		1	1	11	32.200532	-110.865522	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000836	04	0408800	00836	4403	5673	TUCSON UNIFIED DISTRICT	DIETZ ELEMENTARY SCHOOL	5202256060	7575 E. PALMA STREET	TUCSON	AZ	85710		7575 EAST PALMA ST	TUCSON	AZ	85710		1	1	11	32.200002	-110.831107	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000837	04	0408800	00837	4403	5737	TUCSON UNIFIED DISTRICT	DOOLEN MIDDLE SCHOOL	5202256060	2400 NORTH COUNTRY CLUB ROAD	TUCSON	AZ	85716		2400 NORTH COUNTRY CLUB RD	TUCSON	AZ	85716		1	1	11	32.251611	-110.925487	04019	PIMA COUNTY	0408	06	08	2
2011	040880000838	04	0408800	00838	4403	5674	TUCSON UNIFIED DISTRICT	DRACHMAN PRIMARY MAGNET SCHOOL	5202256060	1085 S. TENTH AVE.	TUCSON	AZ	85701	2642	1085 SOUTH TENTH AVE	TUCSON	AZ	85701	2642	1	1	11	32.212360	-110.970834	04019	PIMA COUNTY	0407	PK	06	2
2011	040880000839	04	0408800	00839	4403	5675	TUCSON UNIFIED DISTRICT	DUFFY ELEMENTARY SCHOOL	5202256060	5145 E 5TH STREET	TUCSON	AZ	85711		5145 EAST 5TH ST	TUCSON	AZ	85711		1	6	11	32.229386	-110.882874	04019	PIMA COUNTY	0408	KG	05	2
2011	040880000840	04	0408800	00840	4403	5676	TUCSON UNIFIED DISTRICT	DUNHAM ELEMENTARY SCHOOL	5202256060	9850 E. 29TH STREET	TUCSON	AZ	85748		9850 EAST 29TH ST	TUCSON	AZ	85748		1	1	11	32.198178	-110.782707	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000841	04	0408800	00841	4403	5677	TUCSON UNIFIED DISTRICT	IRENE ERICKSON ELEMENTARY SCHOOL	5202256060	6750 E. STELLA ROAD	TUCSON	AZ	85730		6750 EAST STELLA RD	TUCSON	AZ	85730		1	1	11	32.183751	-110.848379	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000842	04	0408800	00842	4403	5738	TUCSON UNIFIED DISTRICT	BOOTH-FICKETT MATH/SCIENCE MAGNET SCHOOL	5202256060	450 S. MONTEGO DRIVE	TUCSON	AZ	85710	3796	450 SOUTH MONTEGO DR	TUCSON	AZ	85710	3796	1	1	11	32.215263	-110.838055	04019	PIMA COUNTY	0408	PK	08	2
2011	040880000843	04	0408800	00843	4403	5678	TUCSON UNIFIED DISTRICT	FORD ELEMENTARY	5202256060	8001 EAST STELLA ROAD	TUCSON	AZ	85730		8001 EAST STELLA RD	TUCSON	AZ	85730		1	1	11	32.185419	-110.820641	04019	PIMA COUNTY	0408	PK	06	2
2011	040880000844	04	0408800	00844	4403	5679	TUCSON UNIFIED DISTRICT	FORT LOWELL ELEMENTARY SCHOOL	5202256060	5151 EAST PIMA STREET	TUCSON	AZ	85712	3627	5151 EAST PIMA ST	TUCSON	AZ	85712	3627	1	2	11	32.244352	-110.883011	04019	PIMA COUNTY	0408	PK	06	2
2011	040880000845	04	0408800	00845	4403	5680	TUCSON UNIFIED DISTRICT	FRUCHTHENDLER ELEMENTARY SCHOOL	5202256060	7470 E CLOUD RD	TUCSON	AZ	85750	2204	7470 EAST CLOUD RD	TUCSON	AZ	85750	2204	1	1	21	32.267450	-110.833074	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000846	04	0408800	00846	4403	5681	TUCSON UNIFIED DISTRICT	GALE ELEMENTARY SCHOOL	5202256060	678 SOUTH GOLLOB ROAD	TUCSON	AZ	85710		678 SOUTH GOLLOB RD	TUCSON	AZ	85710		1	1	11	32.211005	-110.799563	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000848	04	0408800	00848	4403	5739	TUCSON UNIFIED DISTRICT	GRIDLEY MIDDLE SCHOOL	5202256060	350 S. HARRISON	TUCSON	AZ	85748	4514	350 SOUTH HARRISON	TUCSON	AZ	85748	4514	1	1	11	32.217699	-110.791094	04019	PIMA COUNTY	0408	06	08	2
2011	040880000850	04	0408800	00850	4403	5685	TUCSON UNIFIED DISTRICT	ANNA HENRY ELEMENTARY SCHOOL	5207314700	650 NORTH IGO WAY	TUCSON	AZ	85710		650 NORTH IGO WAY	TUCSON	AZ	85710		1	1	11	32.229073	-110.797241	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000851	04	0408800	00851	4403	5686	TUCSON UNIFIED DISTRICT	HOLLADAY INTERMEDIATE MAGNET SCHOOL	5202256060	1110 E. 33RD ST.	TUCSON	AZ	85713		1110 EAST 33RD ST	TUCSON	AZ	85713		1	1	11	32.195235	-110.954148	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000852	04	0408800	00852	4403	5684	TUCSON UNIFIED DISTRICT	HOLLINGER ELEMENTARY SCHOOL	5202256060	150 W. AJO WAY	TUCSON	AZ	85713		150 WEST AJO WAY	TUCSON	AZ	85713		1	1	11	32.178577	-110.971099	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000853	04	0408800	00853	4403	5687	TUCSON UNIFIED DISTRICT	HOWELL PETER ELEMENTARY	5202256060	401 N. IRVING	TUCSON	AZ	85711		401 NORTH IRVING	TUCSON	AZ	85711		1	1	11	32.227925	-110.906363	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000854	04	0408800	00854	4403	5688	TUCSON UNIFIED DISTRICT	HUDLOW ELEMENTARY SCHOOL	5202256060	502 N. CARIBE	TUCSON	AZ	85710		502 NORTH CARIBE	TUCSON	AZ	85710		1	1	11	32.227612	-110.844265	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000857	04	0408800	00857	4403	5692	TUCSON UNIFIED DISTRICT	JULIA KEEN ELEMENTARY SCHOOL	5202327600	23538 E. ELLINGTON PL.	TUCSON	AZ	85713		23538 EAST ELLINGTON  PLACE	TUCSON	AZ	85713		1	6	11	32.196763	-110.916855	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000858	04	0408800	00858	4403	5694	TUCSON UNIFIED DISTRICT	ANNA LAWRENCE INTERMEDIATE SCHOOL	5202256060	4850 W. JEFFREY RD	TUCSON	AZ	85757		4850 WEST JEFFREY RD	TUCSON	AZ	85757		1	1	21	32.126919	-111.068795	04019	PIMA COUNTY	0407	PK	08	2
2011	040880000859	04	0408800	00859	4403	5695	TUCSON UNIFIED DISTRICT	LINEWEAVER ELEMENTARY SCHOOL	5202256060	461 SOUTH BRYANT	TUCSON	AZ	85711	4775	461 SOUTH BRYANT	TUCSON	AZ	85711	4775	1	1	11	32.214356	-110.901977	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000860	04	0408800	00860	4403	5720	TUCSON UNIFIED DISTRICT	LOWELL H SMITH ELEMENTARY SCHOOL	5205847300	5741 IRONWOOD STREET	TUCSON	AZ	85708		5741 IRONWOOD ST	TUCSON	AZ	85708		1	6	11	32.182086	-110.868646	04019	PIMA COUNTY	0408	05	08	2
2011	040880000861	04	0408800	00861	4403	5697	TUCSON UNIFIED DISTRICT	LYNN URQUIDES	5202256060	1573 W. AJO WAY	TUCSON	AZ	85713		1573 WEST AJO WAY	TUCSON	AZ	85713		1	1	11	32.177292	-110.997424	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000862	04	0408800	00862	4403	5698	TUCSON UNIFIED DISTRICT	NAN LYONS ELEMENTARY SCHOOL	5202256060	7555 E. DOGWOOD	TUCSON	AZ	85730	4299	7555 EAST DOGWOOD	TUCSON	AZ	85730	4299	1	1	11	32.171522	-110.831253	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000863	04	0408800	00863	4403	5741	TUCSON UNIFIED DISTRICT	MAGEE MIDDLE SCHOOL	5202256060	8300 E. SPEEDWAY BLVD.	TUCSON	AZ	85710		8300 EAST SPEEDWAY BLVD	TUCSON	AZ	85710		1	1	11	32.233656	-110.814191	04019	PIMA COUNTY	0408	06	08	2
2011	040880000864	04	0408800	00864	4403	5742	TUCSON UNIFIED DISTRICT	MANSFELD MIDDLE SCHOOL	5202256060	1300 E. 6TH STREET	TUCSON	AZ	85719		1300 EAST 6TH ST	TUCSON	AZ	85719		1	1	11	32.227459	-110.952100	04019	PIMA COUNTY	0407	06	08	2
2011	040880000865	04	0408800	00865	4403	5700	TUCSON UNIFIED DISTRICT	MANZO ELEMENTARY SCHOOL	5202256060	855 N.MELROSE	TUCSON	AZ	85745		855 N.MELROSE	TUCSON	AZ	85745		1	1	11	32.233023	-110.993507	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000866	04	0408800	00866	4403	5701	TUCSON UNIFIED DISTRICT	MARSHALL ELEMENTARY SCHOOL	5207314900	9066 E. 29TH ST.	TUCSON	AZ	85710		9066 EAST 29TH ST	TUCSON	AZ	85710		1	1	11	32.198180	-110.799455	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000867	04	0408800	00867	4403	5743	TUCSON UNIFIED DISTRICT	MAXWELL MIDDLE SCHOOL	5202256060	2802 W. ANKLAM RD.	TUCSON	AZ	85745	2534	2802 WEST ANKLAM RD	TUCSON	AZ	85745	2534	1	1	41	32.226005	-111.026619	04019	PIMA COUNTY	0407	06	08	2
2011	040880000868	04	0408800	00868	4403	5702	TUCSON UNIFIED DISTRICT	MENLO PARK ELEMENTARY SCHOOL	5202256060	1100 W. FRESNO STREET	TUCSON	AZ	85745		1100 WEST FRESNO ST	TUCSON	AZ	85745		1	1	11	32.225167	-110.991094	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000869	04	0408800	00869	4403	5703	TUCSON UNIFIED DISTRICT	MILES-EXPLORATORY LEARNING CENTER	5202256060	1400 EAST BROADWAY	TUCSON	AZ	85719		1400 EAST BROADWAY	TUCSON	AZ	85719		1	1	11	32.220378	-110.950235	04019	PIMA COUNTY	0407	PK	08	2
2011	040880000870	04	0408800	00870	4403	5705	TUCSON UNIFIED DISTRICT	MISSION VIEW ELEMENTARY SCHOOL	5202256060	2600 S. 8TH AVE.	TUCSON	AZ	85713		2600 SOUTH 8TH AVE	TUCSON	AZ	85713		1	1	21	32.191794	-110.972342	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000871	04	0408800	00871	4403	5706	TUCSON UNIFIED DISTRICT	MYERS-GANOUNG ELEMENTARY SCHOOL	5202256060	5000 E. ANDREW ST.	TUCSON	AZ	85711	6448	5000 EAST ANDREW ST	TUCSON	AZ	85711	6448	1	1	11	32.202728	-110.884563	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000872	04	0408800	00872	4403	5744	TUCSON UNIFIED DISTRICT	NAYLOR MIDDLE SCHOOL	5202256060	1701 S. COLUMBUS BLVD	TUCSON	AZ	85711		1701 SOUTH COLUMBUS BLVD	TUCSON	AZ	85711		1	1	11	32.202427	-110.898732	04019	PIMA COUNTY	0407	06	08	2
2011	040880000873	04	0408800	00873	4403	5707	TUCSON UNIFIED DISTRICT	OCHOA ELEMENTARY SCHOOL	5202256060	101 W. 25TH STREET	TUCSON	AZ	85713		101 WEST 25TH ST	TUCSON	AZ	85713		1	1	21	32.203054	-110.970773	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000874	04	0408800	00874	4403	5745	TUCSON UNIFIED DISTRICT	PISTOR MIDDLE SCHOOL	5202256060	5455 S. CARDINAL	TUCSON	AZ	85746	2256	5455 SOUTH CARDINAL	TUCSON	AZ	85746	2256	1	1	21	32.152787	-111.026437	04019	PIMA COUNTY	0407	06	08	2
2011	040880000875	04	0408800	00875	4403	5708	TUCSON UNIFIED DISTRICT	PUEBLO GARDENS ELEMENTARY	5202256060	2210 E. 33RD STREET	TUCSON	AZ	85713		2210 EAST 33RD ST	TUCSON	AZ	85713		1	1	11	32.195437	-110.937397	04019	PIMA COUNTY	0407	PK	08	2
2011	040880000876	04	0408800	00876	4403	5709	TUCSON UNIFIED DISTRICT	REYNOLDS ELEMENTARY SCHOOL	5202256060	7450 E. STELLA ROAD	TUCSON	AZ	85730		7450 EAST STELLA RD	TUCSON	AZ	85730		1	6	11	32.183697	-110.833431	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000877	04	0408800	00877	4403	5710	TUCSON UNIFIED DISTRICT	RICHEY ELEMENTARY SCHOOL	5202256060	2209 N 15 TH AVENUE	TUCSON	AZ	85705		2209 NORTH 15 TH AVE	TUCSON	AZ	85705		1	6	11	32.247792	-110.983271	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000878	04	0408800	00878	4403	5671	TUCSON UNIFIED DISTRICT	DAVIDSON ELEMENTARY SCHOOL	5202256060	3950 PARADISE FALLS DR.	TUCSON	AZ	85712		3950 PARADISE FALLS DR	TUCSON	AZ	85712		1	1	11	32.265864	-110.908804	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000879	04	0408800	00879	4403	5711	TUCSON UNIFIED DISTRICT	ROBERTS ELEMENTARY SCHOOL	5202256060	4355 CALLE AURORA	TUCSON	AZ	85711	5558	4355 CALLE AURORA	TUCSON	AZ	85711	5558	1	6	11	32.198965	-110.899491	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000880	04	0408800	00880	4403	5713	TUCSON UNIFIED DISTRICT	ROBISON ELEMENTARY SCHOOL	5202327800	2745 E. 18TH ST.	TUCSON	AZ	85716		2745 EAST 18TH ST	TUCSON	AZ	85716		1	1	11	32.213230	-110.932000	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000882	04	0408800	00882	4403	5716	TUCSON UNIFIED DISTRICT	ROSKRUGE BILINGUAL ELEMENTARY SCHOOL	5202256060	501 E. 6TH ST.	TUCSON	AZ	85705		501 EAST 6TH ST	TUCSON	AZ	85705		1	6	11	32.227770	-110.963700	04019	PIMA COUNTY	0407	PK	08	2
2011	040880000885	04	0408800	00885	4403	5717	TUCSON UNIFIED DISTRICT	SAFFORD ELEMENTARY SCHOOL	5202256060	200 E. 13TH STREET	TUCSON	AZ	85701		200 EAST 13TH ST	TUCSON	AZ	85701		1	6	11	32.218490	-110.966700	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000886	04	0408800	00886	4403	5746	TUCSON UNIFIED DISTRICT	SAFFORD ENGINEERING/TECHNOLOGY MAGNET MIDDLE SCHOO	5202256060	200 E. 13TH STREET	TUCSON	AZ	85701		200 EAST 13TH ST	TUCSON	AZ	85701		1	1	11	32.218097	-110.966641	04019	PIMA COUNTY	0407	KG	08	2
2011	040880000887	04	0408800	00887	4403	5689	TUCSON UNIFIED DISTRICT	SAM HUGHES ELEMENTARY	5202256060	700 N. WILSON	TUCSON	AZ	85719		700 NORTH WILSON	TUCSON	AZ	85719		1	1	11	32.231053	-110.937354	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000888	04	0408800	00888	4403	5718	TUCSON UNIFIED DISTRICT	SCHUMAKER ELEMENTARY SCHOOL	5207315200	501 N. MAGUIRE AVENUE	TUCSON	AZ	85710		501 NORTH MAGUIRE AVE	TUCSON	AZ	85710		1	1	11	32.227345	-110.820597	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000889	04	0408800	00889	4403	5747	TUCSON UNIFIED DISTRICT	SECRIST MIDDLE SCHOOL	5202256060	3400 SOUTH HOUGHTON ROAD	TUCSON	AZ	85730		3400 SOUTH HOUGHTON RD	TUCSON	AZ	85730		1	1	11	32.181733	-110.775098	04019	PIMA COUNTY	0408	06	08	2
2011	040880000890	04	0408800	00890	4403	5723	TUCSON UNIFIED DISTRICT	HAROLD STEELE ELEMENTARY SCHOOL	5207316800	700 S. SARNOFF DRIVE	TUCSON	AZ	85710		700 SOUTH SARNOFF DR	TUCSON	AZ	85710		1	1	11	32.212254	-110.814195	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000891	04	0408800	00891	4403	5724	TUCSON UNIFIED DISTRICT	TOLSON ELEMENTARY SCHOOL	5202256060	1000 S. GREASEWOOD	TUCSON	AZ	85745		1000 SOUTH GREASEWOOD	TUCSON	AZ	85745		1	1	11	32.210042	-111.021372	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000892	04	0408800	00892	4403	5748	TUCSON UNIFIED DISTRICT	TOWNSEND MIDDLE SCHOOL	5202256060	2120 N. BEVERLY	TUCSON	AZ	85712		2120 NORTH BEVERLY	TUCSON	AZ	85712		1	1	11	32.248013	-110.877595	04019	PIMA COUNTY	0408	06	08	2
2011	040880000896	04	0408800	00896	4403	5749	TUCSON UNIFIED DISTRICT	UTTERBACK MIDDLE SCHOOL	5202253500	3233 S. PINAL VISTA	TUCSON	AZ	85713		3233 SOUTH PINAL VISTA	TUCSON	AZ	85713		1	1	11	32.187971	-110.936363	04019	PIMA COUNTY	0407	06	08	2
2011	040880000897	04	0408800	00897	4403	5726	TUCSON UNIFIED DISTRICT	VAN BUSKIRK ELEMENTARY SCHOOL	5202256060	725 E. FAIR	TUCSON	AZ	85714		725 EAST FAIR	TUCSON	AZ	85714		1	1	11	32.171619	-110.959846	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000898	04	0408800	00898	4403	5727	TUCSON UNIFIED DISTRICT	VAN HORNE ELEMENTARY SCHOOL	5202256060	7550 EAST  PIMA STREET	TUCSON	AZ	85715	4598	7550 EAST PIMA ST	TUCSON	AZ	85715	4598	1	6	11	32.241902	-110.831371	04019	PIMA COUNTY	0408	KG	05	2
2011	040880000899	04	0408800	00899	4403	5728	TUCSON UNIFIED DISTRICT	VESEY ELEMENTARY SCHOOL	5202256060	5005 S. BUTTS ROAD	TUCSON	AZ	85757	9331	5005 SOUTH BUTTS RD	TUCSON	AZ	85757	9331	1	1	41	32.159648	-111.074918	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000900	04	0408800	00900	4403	5719	TUCSON UNIFIED DISTRICT	W ARTHUR SEWEL ELEMENTARY SCHOOL	5202256060	425 N. SAHUARA	TUCSON	AZ	85711		425 NORTH SAHUARA	TUCSON	AZ	85711		1	1	11	32.227384	-110.867245	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000901	04	0408800	00901	4403	5752	TUCSON UNIFIED DISTRICT	WAKEFIELD MIDDLE SCHOOL	5202256060	101 W. 44TH ST	TUCSON	AZ	85713		101 WEST 44TH ST	TUCSON	AZ	85713		1	1	11	32.184061	-110.969978	04019	PIMA COUNTY	0407	06	08	2
2011	040880000902	04	0408800	00902	4403	5729	TUCSON UNIFIED DISTRICT	FRANCES J WARREN ELEMENTARY SCHOOL	5202256060	3505 W. MILTON RD	TUCSON	AZ	85746		3505 WEST MILTON RD	TUCSON	AZ	85746		1	1	21	32.145489	-111.040283	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000903	04	0408800	00903	4403	5730	TUCSON UNIFIED DISTRICT	WHEELER ELEMENTARY SCHOOL	5202256060	1818 AVENIDA DEL SOL	TUCSON	AZ	85710	5319	1818 AVENIDA DEL SOL	TUCSON	AZ	85710	5319	1	1	11	32.198611	-110.850415	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000904	04	0408800	00904	4403	5731	TUCSON UNIFIED DISTRICT	JOHN E WHITE ELEMENTARY SCHOOL	5202256060	2315 W. CANADA ST.	TUCSON	AZ	85746		2315 WEST CANADA ST	TUCSON	AZ	85746		1	1	21	32.151011	-111.016405	04019	PIMA COUNTY	0407	PK	05	2
2011	040880000905	04	0408800	00905	4403	5732	TUCSON UNIFIED DISTRICT	W V WHITMORE ELEMENTARY SCHOOL	5202256060	5330 E. GLENN STREET	TUCSON	AZ	85712	1319	5330 EAST GLENN ST	TUCSON	AZ	85712	1319	1	1	11	32.256533	-110.878610	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000906	04	0408800	00906	4403	5733	TUCSON UNIFIED DISTRICT	JOHN E WRIGHT ELEMENTARY SCHOOL	5202256060	4311 E. LINDEN	TUCSON	AZ	85712		4311 EAST LINDEN	TUCSON	AZ	85712		1	1	11	32.245824	-110.900075	04019	PIMA COUNTY	0408	PK	05	2
2011	040880000907	04	0408800	00907	4403	5734	TUCSON UNIFIED DISTRICT	WRIGHTSTOWN ELEMENTARY	5202256060	8950 E. WRIGHTSTOWN ROAD	TUCSON	AZ	85715		8950 EAST WRIGHTSTOWN RD	TUCSON	AZ	85715		1	6	11	32.241791	-110.801454	04019	PIMA COUNTY	0408	KG	06	2
2011	040880000966	04	0408800	00966	4403	5712	TUCSON UNIFIED DISTRICT	ROBINS ELEMENTARY SCHOOL	5202256060	3939 N. MAGNETITE LANE	TUCSON	AZ	85745	9167	3939 NORTH MAGNETITE LN	TUCSON	AZ	85745	9167	1	1	21	32.278339	-111.052981	04019	PIMA COUNTY	0407	PK	08	2
2011	040880000972	04	0408800	00972	4403	5751	TUCSON UNIFIED DISTRICT	VALENCIA MIDDLE SCHOOL	5202256060	4400 W. IRVINGTON RD.	TUCSON	AZ	85746	9431	4400 WEST IRVINGTON RD	TUCSON	AZ	85746	9431	1	1	41	32.164117	-111.058225	04019	PIMA COUNTY	0407	06	08	2
2011	040880000979	04	0408800	00979	4403	5754	TUCSON UNIFIED DISTRICT	SOUTHWEST ALTERNATIVE MIDDLE SCHOOL	5202256060	6855 S. MARK ROAD	TUCSON	AZ	85746	9514	6855 SOUTH MARK RD	TUCSON	AZ	85746	9514	4	2	21	32.127300	-111.071255	04019	PIMA COUNTY	0407	06	08	2
2011	040880001111	04	0408800	01111	4403	5690	TUCSON UNIFIED DISTRICT	JEFFERSON PARK ELEMENTARY SCHOOL	5202256060	1701 EAST SENECA STREET	TUCSON	AZ	85719	3746	1701 EAST SENECA ST	TUCSON	AZ	85719	3746	1	6	11	32.247294	-110.945966	04019	PIMA COUNTY	0407	PK	06	2
2011	040880001112	04	0408800	01112	4403	5704	TUCSON UNIFIED DISTRICT	MILLER ELEMENTARY SCHOOL	5202256060	6951 S. CAMINO DE LA TIERRA	TUCSON	AZ	85746		6951 SOUTH CAMINO DE LA TIERRA	TUCSON	AZ	85746		1	1	21	32.125535	-111.035944	04019	PIMA COUNTY	0407	PK	05	2
2011	040880001113	04	0408800	01113	4403	5725	TUCSON UNIFIED DISTRICT	TULLY ELEMENTARY ACCELERATED MAGNET SCHOOL	5202256060	1701 W. EL RIO DRIVE	TUCSON	AZ	85745		1701 WEST EL RIO DR	TUCSON	AZ	85745		1	1	11	32.241838	-111.000927	04019	PIMA COUNTY	0407	PK	05	2
2011	040880001115	04	0408800	01115	4403	5753	TUCSON UNIFIED DISTRICT	JOYCE DRAKE ALTERNATIVE MIDDLE SCHOOL	5202256060	445 S. PARK	TUCSON	AZ	85719	6198	445 SOUTH PARK	TUCSON	AZ	85719	6198	4	2	11	32.216824	-110.956136	04019	PIMA COUNTY	0407	06	08	2
2011	040880001260	04	0408800	01260	4403	5659	TUCSON UNIFIED DISTRICT	BLENMAN ELEMENTARY SCHOOL	5202256060	1695 N. COUNTRY CLUB	TUCSON	AZ	85716		1695 NORTH COUNTRY CLUB	TUCSON	AZ	85716		1	1	11	32.241955	-110.927450	04019	PIMA COUNTY	0407	PK	05	2
2011	040880001261	04	0408800	01261	4403	5756	TUCSON UNIFIED DISTRICT	CATALINA HIGH MAGNET SCHOOL	5202256060	3645 E. PIMA	TUCSON	AZ	85716		3645 EAST PIMA	TUCSON	AZ	85716		1	1	11	32.245187	-110.916123	04019	PIMA COUNTY	0408	09	12	2
2011	040880001262	04	0408800	01262	4403	5661	TUCSON UNIFIED DISTRICT	BONILLAS ELEMENTARY BASIC CURRICULUM MAGNET SCHOOL	5202256060	4757 E. WINSETT STREET	TUCSON	AZ	85711		4757 EAST WINSETT ST	TUCSON	AZ	85711		1	1	11	32.214818	-110.890892	04019	PIMA COUNTY	0407	PK	05	2
2011	040880001263	04	0408800	01263	4403	5758	TUCSON UNIFIED DISTRICT	PALO VERDE HIGH MAGNET SCHOOL	5202256060	1302 S. AVENIDA VEGA	TUCSON	AZ	85710	5196	1302 SOUTH AVENIDA VEGA	TUCSON	AZ	85710	5196	1	1	11	32.204917	-110.846770	04019	PIMA COUNTY	0408	09	12	2
